tx_hash,from_address,to_address,value_eth,gas_price,timestamp,final_status,final_score,reasons,agent_1_score,agent_2_score,agent_3_score,is_fraud
0x00000000000e3484daf20419490abde78428fc98c1c298c858ddf247f8cbeb7c,0xnorm0000000000000000000000000000000000004,0xnorm000000000000000000000000000000000000c,3.097401,35.91,2025-10-13T15:46:31Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.461, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000011cef28ac630a6e9c39c664364373193bb222b516a20164ca726a2,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000012,3.204898,42.91,2025-10-13T14:45:27Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.454, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000001805f51756bd3b499f07d27170ab768c617bc5dbcdf2f574e5f9cc,0xnorm0000000000000000000000000000000000002,0xnorm000000000000000000000000000000000000e,0.269078,50.33,2025-10-09T17:14:20Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.434, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000004ca16d26863d58bd1fbf651b760637da4ac259d1c8d48cb27a75a,0xnorm0000000000000000000000000000000000013,0xnorm000000000000000000000000000000000000c,0.150509,63.84,2025-10-03T03:53:59Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.460, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000008591a6e2dd78eadc4fa54d5124477138b77c38c8c0334eb628fd6,0xnorm0000000000000000000000000000000000001,0xnorm000000000000000000000000000000000000e,6.169123,66.55,2025-10-08T21:09:55Z,FLAG_FOR_REVIEW,34.0,"ML Model: Behavioral anomaly detected (raw score: -0.489, risk add: 19) | History: Value 8.8x higher than wallet avg (0.7020 ETH) | Network analysis skipped (simulation removed)",0,34,0,0
0x000000000008132741b20755ad3b1e749148d2798d9508735fb0a856572afe39,0xnorm0000000000000000000000000000000000013,0xnorm000000000000000000000000000000000000a,2.023369,22.68,2025-10-14T23:49:15Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.462, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000b1dbfad09a2606fc37e64712b65d5818e6fffac21b83286936d68,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000007,3.145276,60.61,2025-10-03T15:38:44Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.462, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000014a3df7ff346f108f2075f1d0fb8ed5ec4efc4f786edbe547ef46d,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000011,10.496741,33.7,2025-10-06T11:17:38Z,DENY,52.0,"ML Model: Behavioral anomaly detected (raw score: -0.556, risk add: 22) | History: Value 16.6x higher than wallet avg (0.6317 ETH) | Network analysis skipped (simulation removed)",0,52,0,0
0x0000000000095a82d3473bb573dec0921114050885334af3cc2f7c8073cb5881,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000010,0.197204,79.08,2025-10-02T12:18:13Z,APPROVE,22.0,"ML Model: Behavioral anomaly detected (raw score: -0.543, risk add: 22) | Network analysis skipped (simulation removed)",0,22,0,0
0x00000000000ef149536b62004b6c312ab39061f612c242e422b8f3f65c451af9,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000002,17.955543,79.17,2025-10-07T10:36:52Z,DENY,59.0,"ML Model: Behavioral anomaly detected (raw score: -0.686, risk add: 29) | History: Value 35.9x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,59,0,0
0x000000000009af2c13f1905322cdd0789cf213046983292b0a2b4c88beb43953,0xnorm0000000000000000000000000000000000010,0xnorm0000000000000000000000000000000000004,3.499599,77.67,2025-10-08T01:27:32Z,APPROVE,22.0,"ML Model: Behavioral anomaly detected (raw score: -0.553, risk add: 22) | Network analysis skipped (simulation removed)",0,22,0,0
0x00000000001470ec92c9e3cd4edc1e7501bdc3823c19a4e1a841105b69af295d,0xnorm000000000000000000000000000000000000a,0xnorm0000000000000000000000000000000000000,52.333,96.18,2025-10-18T18:37:45Z,DENY,92.0,"High-value transaction: 52.3330 ETH | ML Model: Behavioral anomaly detected (raw score: -0.750, risk add: 32) | History: Value 97.4x higher than wallet avg (0.5375 ETH) | Network analysis skipped (simulation removed)",20,62,0,1
0x000000000003a149b1cedbd7f4cbf71b694e4b6c9766d02df93ec4d94c8c107f,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000012,0.189521,72.92,2025-10-03T08:54:45Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.491, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x0000000000169da6c48b1ce45a883b6cdab9c6057f7a522060e54dcf87c18d3e,0xnorm0000000000000000000000000000000000005,0xnorm000000000000000000000000000000000000d,1.374926,26.09,2025-10-14T14:37:49Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.444, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000175b5fd98b4c8aa470841bace5dc0e709c5286443d9fc8e378f2a5,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000004,0.613452,24.22,2025-10-17T02:52:23Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.438, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000012403ad6b2df39451200419fbadaa2acf230ef7a11e622a3cb9bc8,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000005,4.264369,23.46,2025-10-09T20:59:38Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.497, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x000000000005592b502ce2d3300a5ff577e699e7d31c5bbaaec9f4253af67e5a,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000000,6.141615,17.0,2025-10-02T20:30:41Z,APPROVE,23.0,"ML Model: Behavioral anomaly detected (raw score: -0.570, risk add: 23) | Network analysis skipped (simulation removed)",0,23,0,0
0x000000000008c2f5ef3fcb6fe246221293422c7df97c32b23caa73ba39e31ed0,0xnorm0000000000000000000000000000000000007,0xnorm0000000000000000000000000000000000012,12.05141,52.48,2025-10-01T03:41:08Z,APPROVE,23.0,"ML Model: Behavioral anomaly detected (raw score: -0.570, risk add: 23) | Network analysis skipped (simulation removed)",0,23,0,0
0x00000000001710321a208eecc477600690b9933d2695b1409e7f83f3cfe9094c,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000000,8.302669,43.61,2025-10-06T18:26:10Z,APPROVE,21.0,"ML Model: Behavioral anomaly detected (raw score: -0.527, risk add: 21) | Network analysis skipped (simulation removed)",0,21,0,0
0x0000000000150fb0b11e78913fe81e1b40857b0dc03a3ebe7c59edbdf9b77298,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000004,8.862733,60.64,2025-10-18T21:13:27Z,DENY,51.0,"ML Model: Behavioral anomaly detected (raw score: -0.532, risk add: 21) | History: Value 14.0x higher than wallet avg (0.6317 ETH) | Network analysis skipped (simulation removed)",0,51,0,0
0x00000000000b537c4c2390fbe974f91e707e20d38d28f6b2f0900034f6fb8d2d,0xnorm0000000000000000000000000000000000009,0xmix00000000000000000000000000000000000000,0.222495,79.11,2025-10-11T23:22:36Z,DENY,112.0,"To-Wallet (0xmix00000...) is a known Mixer | ML Model: Behavioral anomaly detected (raw score: -0.541, risk add: 22) | Network analysis skipped (simulation removed)",60,22,0,1
0x0000000000135241de8a8452ca947e5c74099d6fb7bc7d6305e9b93e3f1733ee,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000d,6.321701,79.02,2025-10-08T03:26:20Z,FLAG_FOR_REVIEW,40.0,"ML Model: Behavioral anomaly detected (raw score: -0.607, risk add: 25) | History: Value 7.0x higher than wallet avg (0.9014 ETH) | Network analysis skipped (simulation removed)",0,40,0,0
0x000000000003e22675d8a544c2e9831af3fb54b47378d54b188e81e645e5ec20,0xnorm0000000000000000000000000000000000002,0xnorm0000000000000000000000000000000000012,0.374514,48.32,2025-10-06T07:43:06Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.438, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000d920d4f1ce50d406e7795f228a545c86bf20657df735b5b8db857,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000004,1.675061,48.06,2025-10-02T18:07:47Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.442, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000011063a4653dd0b40d5f8a7c1a271cc69673477de4663abd8a1de1f,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000008,1.290408,16.51,2025-10-16T16:00:44Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.497, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x00000000000b3ea8da7a434f544348dad44bbbd53dc8ac6a9c826b7ca5b16dec,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000010,57.2261,79.02,2025-10-11T03:27:21Z,DENY,92.0,"High-value transaction: 57.2261 ETH | ML Model: Behavioral anomaly detected (raw score: -0.744, risk add: 32) | History: Value 14.6x higher than wallet avg (3.9121 ETH) | Network analysis skipped (simulation removed)",20,62,0,1
0x0000000000076f8e2caf2a5db576ff882a42ea1b8839bc0fc459d7f267abb129,0xnorm0000000000000000000000000000000000007,0xnorm0000000000000000000000000000000000009,4.479922,26.26,2025-10-07T21:22:06Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.497, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x000000000012a0a59fbcf969a3538d0ae079c3d73be795ca679fc0b69fad4cc8,0xnorm0000000000000000000000000000000000007,0xnorm000000000000000000000000000000000000c,0.428187,22.35,2025-10-18T11:27:07Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.453, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000011def3c226c256a4e869a7e903acab2992448e22877d6b09f7b583,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000008,0.862232,77.8,2025-10-04T14:57:49Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.519, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x000000000002fea552cf8222533193af061bc754a118b961afc723491c443f4e,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000004,0.478822,59.56,2025-10-15T10:07:56Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.452, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000d4745a6d0e95088c75114d968d1d0185d74b8f25eaca1b3342fb9,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000011,14.686984,57.02,2025-10-11T08:36:52Z,APPROVE,24.0,"ML Model: Behavioral anomaly detected (raw score: -0.591, risk add: 24) | Network analysis skipped (simulation removed)",0,24,0,0
0x00000000000d76ad882db2ff6a8b7b637403f63a1ee1c7db402d03c43915502b,0xnorm0000000000000000000000000000000000002,0xnorm0000000000000000000000000000000000013,51.4752,97.26,2025-10-02T07:16:51Z,DENY,92.0,"High-value transaction: 51.4752 ETH | ML Model: Behavioral anomaly detected (raw score: -0.750, risk add: 32) | History: Value 82.5x higher than wallet avg (0.6238 ETH) | Network analysis skipped (simulation removed)",20,62,0,1
0x000000000014745cf4c255b147f93f085288fb713b4b2167a53206fc709243f1,0xnorm0000000000000000000000000000000000004,0xnorm000000000000000000000000000000000000e,7.833923,26.66,2025-10-14T18:20:53Z,DENY,52.0,"ML Model: Behavioral anomaly detected (raw score: -0.544, risk add: 22) | History: Value 10.9x higher than wallet avg (0.7212 ETH) | Network analysis skipped (simulation removed)",0,52,0,0
0x000000000006f20280aafa3cb15cc647cf897640257d5a8b0e4b90af5b7cecc2,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000003,0.943364,31.84,2025-10-15T20:49:09Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.427, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000001447b198fa36ea8d58058223e4e9327823236de328772ee73d8dfd,0xnorm0000000000000000000000000000000000013,0xnorm000000000000000000000000000000000000f,2.620509,28.09,2025-10-08T13:10:54Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.470, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000d4137def1592a221e25b0a172c1865c447cfd72e39d789cbe4391,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000002,2.909746,33.47,2025-10-04T04:56:43Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.461, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000009fd874006475a8943b3be2c94c70c193b5d2b79a8bd6926eb3280,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000013,2.658375,20.55,2025-10-07T13:56:37Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.490, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x000000000014dc15d06486f6e92b10a98577b2b3de24028bda24c8268c53d8be,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000009,13.717016,25.21,2025-10-03T06:11:12Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.562, risk add: 23) | History: Value 15.3x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x0000000000102f719777c0076a618cb9db81c45b097dfcaeb8b12d91648c8565,0xnorm000000000000000000000000000000000000f,0xbad00000000000000000000000000000000000004,0.771929,67.57,2025-10-16T20:28:17Z,DENY,92.0,"To-Wallet (0xbad00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",50,17,0,1
0x00000000001786ba2c3b434180161fc7bfc1b765156119e4a9fd37941c44d7e2,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000005,44.0049,20.69,2025-10-01T02:21:42Z,FLAG_FOR_REVIEW,30.0,"ML Model: Behavioral anomaly detected (raw score: -0.718, risk add: 30) | Network analysis skipped (simulation removed)",0,30,0,1
0x00000000000ad23642db2389ab6e5890be052ada4b3c9bd411d0ddd923e7839e,0xnorm0000000000000000000000000000000000009,0xnorm000000000000000000000000000000000000b,11.269919,55.34,2025-10-05T02:56:40Z,APPROVE,22.0,"ML Model: Behavioral anomaly detected (raw score: -0.559, risk add: 22) | Network analysis skipped (simulation removed)",0,22,0,0
0x00000000000a8bd3f4f47cbcb14676df21ee7185e524a81f53cd9c4a970efab5,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000008,0.344534,59.43,2025-10-17T16:55:48Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.454, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000070f493bc050cc7ad4a0c69db65cb2d503b9719ebbf08b8c22f669,0xnorm0000000000000000000000000000000000005,0xnorm000000000000000000000000000000000000e,2.06402,47.72,2025-10-03T23:03:15Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.451, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000093259559857d4052bfd346c399389f0bb9fe145c694ca55cbbe1f,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000004,12.68702,48.32,2025-10-15T14:02:22Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.574, risk add: 23) | History: Value 14.2x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x000000000006a7f04b87fc98e2d5ea2a020ad96ef18ae2aedec1120803b47099,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000004,17.607964,32.24,2025-10-13T01:37:19Z,DENY,54.0,"ML Model: Behavioral anomaly detected (raw score: -0.587, risk add: 24) | History: Value 14.5x higher than wallet avg (1.2151 ETH) | Network analysis skipped (simulation removed)",0,54,0,0
0x000000000008d0cd03e54c444b9b5362e2ebc33c0664161b766cfbf9bfc62df0,0xnorm0000000000000000000000000000000000010,0xnorm000000000000000000000000000000000000f,0.612643,35.96,2025-10-05T10:34:23Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.429, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000059262895df18ff08953ca4b71ff9f4d9ed0c7306674911f8c0387,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000002,1.874024,15.63,2025-10-09T19:20:40Z,APPROVE,21.0,"ML Model: Behavioral anomaly detected (raw score: -0.535, risk add: 21) | Network analysis skipped (simulation removed)",0,21,0,0
0x000000000003b9fb0bdd99fc497b37f6c98bc34f2277499eeb6428ac843aebc4,0xnorm0000000000000000000000000000000000009,0xnorm000000000000000000000000000000000000b,1.079888,32.62,2025-10-02T09:58:22Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.429, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000078b1ab97932961a9801b4931d9db9fe4b3bfc176da14ac09876a1,0xnorm0000000000000000000000000000000000004,0xmix00000000000000000000000000000000000001,2.016103,74.3,2025-10-01T14:50:21Z,DENY,109.0,"To-Wallet (0xmix00000...) is a known Mixer | ML Model: Behavioral anomaly detected (raw score: -0.487, risk add: 19) | Network analysis skipped (simulation removed)",60,19,0,1
0x00000000000fed9b321026cf5ac7612fa88952459c214e4e4efbddaacaa9e7a0,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000013,0.290757,33.28,2025-10-14T09:21:50Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.435, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000001234626d805b91f02f39e377a82fb401a60dd3e73427cb53540aa1,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000002,2.06244,54.46,2025-10-13T02:34:48Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.447, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000017daa173299348877b22c285e4be5581beb816488e145da29f077a,0xnorm0000000000000000000000000000000000005,0xnorm000000000000000000000000000000000000c,0.671075,39.19,2025-10-10T04:22:18Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.434, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000111b39daab28fc0b5799bf0ce08e9ed643abc3325e4835c79d5f41,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000003,5.931651,64.18,2025-10-06T06:05:37Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.479, risk add: 18) | History: Value 6.6x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x0000000000132aad6358c30b191f0c4b560acfc793d9224855dcf40664765866,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000009,0.055783,22.8,2025-10-14T19:52:48Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.483, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x00000000000e5ed668ba7e91f4b0e53fb393110d58043c871a78b679a5843d36,0xnorm0000000000000000000000000000000000004,0xnorm000000000000000000000000000000000000b,1.375781,23.83,2025-10-03T19:49:58Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000626c9d21ad1a3171eb7a70170d04337100662b9ca1e16ed1b0e9e,0xnorm0000000000000000000000000000000000002,0xnorm0000000000000000000000000000000000009,1.613402,66.07,2025-10-17T06:33:28Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.437, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000004659638fc1a45a1c7a585084840ed58d8d7d43b10c0f37d03d58a,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000013,0.231834,51.11,2025-10-05T14:51:07Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.435, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000005e181e7c209fcc272beaf5ed6623b2302fc8585e3ee11d8af8025,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000008,16.471077,57.81,2025-10-17T15:38:59Z,DENY,55.0,"ML Model: Behavioral anomaly detected (raw score: -0.603, risk add: 25) | History: Value 26.1x higher than wallet avg (0.6317 ETH) | Network analysis skipped (simulation removed)",0,55,0,0
0x000000000013af5910fd771cd1b4cbd2461e334f222e3fdbe925aca5075af5ef,0xnorm000000000000000000000000000000000000d,0xnorm000000000000000000000000000000000000c,11.250466,65.85,2025-10-18T05:11:15Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.579, risk add: 23) | History: Value 18.4x higher than wallet avg (0.6124 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x000000000009209f05cd916d51b4e3fee46ecc095603792bf8ba77f908710b99,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000008,0.711309,79.97,2025-10-09T05:52:36Z,APPROVE,23.0,"ML Model: Behavioral anomaly detected (raw score: -0.573, risk add: 23) | Network analysis skipped (simulation removed)",0,23,0,0
0x000000000016c004cdeb48c0a4659adf22293523a80ace42cb86a1efee0cf129,0xnorm0000000000000000000000000000000000007,0xnorm0000000000000000000000000000000000012,0.43076,66.46,2025-10-07T16:15:27Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.451, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000cc4748f82cfaf7f510afff7115633815b21233652decf32d9d352,0xnorm0000000000000000000000000000000000001,0xnorm000000000000000000000000000000000000d,4.156099,68.84,2025-10-10T11:46:43Z,FLAG_FOR_REVIEW,34.0,"ML Model: Behavioral anomaly detected (raw score: -0.491, risk add: 19) | History: Value 5.9x higher than wallet avg (0.7020 ETH) | Network analysis skipped (simulation removed)",0,34,0,0
0x00000000000bba56b49778d46439bf0065ad6605a3ec8a541ddc669629b2441a,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000002,0.536597,56.49,2025-10-17T16:53:09Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.442, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000004b78f4491e0a291ee34fd29101e47e27e1cfdb97842d6621808c4,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000010,0.905306,73.69,2025-10-01T13:06:25Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.464, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000002826ad04b909cb8b40d8aed8a9fe844d1d3f94bccaf80021d6570,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000011,0.275758,19.92,2025-10-16T21:19:29Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.480, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x0000000000118f029458336850ff3a93d45a9215054e0652297ed7fdf8419457,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000008,0.739324,20.46,2025-10-06T11:59:46Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.462, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x0000000000131a903ce8abda5c80a5c97640678771a5eabf8299bed0a9301d9f,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000012,1.194425,60.02,2025-10-02T17:16:44Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.448, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000011c0bd0a44ad78a8702756e0ae293c7c9e995b0608ec92cab7401d,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000000,0.578094,58.96,2025-10-07T21:16:15Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.456, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000031dd56d4b45928e4520b9082ae60f7f92b2a00c3798cc72d5a099,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000005,1.593267,63.65,2025-10-11T13:50:27Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.440, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000001575b259d14d35716539f542c91cdc3094fd713ec90ab242d4d62f,0xnorm0000000000000000000000000000000000002,0xnorm0000000000000000000000000000000000004,4.94583,32.26,2025-10-01T21:36:45Z,FLAG_FOR_REVIEW,34.0,"ML Model: Behavioral anomaly detected (raw score: -0.482, risk add: 19) | History: Value 7.9x higher than wallet avg (0.6238 ETH) | Network analysis skipped (simulation removed)",0,34,0,0
0x0000000000032d58c80ba9dffe56b188cce9d83fb4bb8bdb43e14707524af246,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000010,28.112404,26.96,2025-10-12T13:51:53Z,DENY,60.0,"ML Model: Behavioral anomaly detected (raw score: -0.705, risk add: 30) | History: Value 40.0x higher than wallet avg (0.7020 ETH) | Network analysis skipped (simulation removed)",0,60,0,0
0x00000000000c36a423e672635e996e958f25519c83ac16f1761ec6d454b78ada,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000012,8.216508,17.94,2025-10-13T15:36:21Z,DENY,54.0,"ML Model: Behavioral anomaly detected (raw score: -0.589, risk add: 24) | History: Value 16.4x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,54,0,0
0x00000000000f3af8a3f6965a8648c4766b0a96f910b6c0f61d84b93b695231c6,0xnorm000000000000000000000000000000000000a,0xnorm0000000000000000000000000000000000009,7.06429,46.36,2025-10-11T02:42:30Z,DENY,50.0,"ML Model: Behavioral anomaly detected (raw score: -0.520, risk add: 20) | History: Value 13.1x higher than wallet avg (0.5375 ETH) | Network analysis skipped (simulation removed)",0,50,0,0
0x0000000000089fd0b0a5b13782e56b92f2a98b6fa7a0a3ee9bbacb88e4fccccd,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000003,3.378827,71.53,2025-10-03T22:41:52Z,FLAG_FOR_REVIEW,34.0,"ML Model: Behavioral anomaly detected (raw score: -0.482, risk add: 19) | History: Value 6.8x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,34,0,0
0x000000000009fb3767f9bee677c6d64f7d84814392b9adcc7b8cc7585c8ede15,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000005,1.811513,44.23,2025-10-08T18:42:12Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.448, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000011f4ae46bd28990cf762b74e4f8a4870b23960e4adf01f2d3dd5a8,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000000,2.029616,62.85,2025-10-10T09:47:53Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.452, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
